repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,mean_strict_incremental_episode_detected,strict_incremental_episode_detected_valid_observations,mean_strict_incremental_detection_delay_weeks,strict_incremental_detection_delay_weeks_valid_observations,mean_reference_alarm_burden,reference_alarm_burden_valid_observations,mean_incremental_alarm_duration_weeks,incremental_alarm_duration_weeks_valid_observations,mean_incremental_spillover_weeks,incremental_spillover_weeks_valid_observations,mean_total_operational_episode_detected,total_operational_episode_detected_valid_observations,mean_reference_alarm_overlap_fraction,reference_alarm_overlap_fraction_valid_observations,mean_incremental_boundary_overlap,incremental_boundary_overlap_valid_observations,mean_pair_unevaluable_fraction,pair_unevaluable_fraction_valid_observations,mean_injection_relative_precision,injection_relative_precision_valid_observations,mean_injection_relative_false_alarm_rate,injection_relative_false_alarm_rate_valid_observations,mean_incremental_detected_within_0w_post,incremental_detected_within_0w_post_valid_observations,mean_incremental_detected_within_1w_post,incremental_detected_within_1w_post_valid_observations,mean_incremental_detected_within_2w_post,incremental_detected_within_2w_post_valid_observations,mean_incremental_detected_within_4w_post,incremental_detected_within_4w_post_valid_observations
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,100,0.07,100,0.0,7,0.0,100,0.13,100,0.06,100,0.07,100,0.0,100,0.06914893617021277,94,0.021739130434782653,100,0.5416666666666666,12,0.0013636363636363637,100,0.07,100,0.12,100,0.12,100,0.12,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,100,0.02,100,0.0,2,0.022222222222222185,100,0.09,100,0.07,100,0.04,100,0.02,100,0.02127659574468085,94,0.021739130434782653,100,0.04216867469879518,83,0.019060606060606045,100,0.02,100,0.09,100,0.09,100,0.09,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,100,0.02,100,0.0,2,0.04444444444444437,100,0.07,100,0.05,100,0.08,100,0.06,100,0.02127659574468085,94,0.021739130434782653,100,0.03666666666666667,100,0.04198484848484849,100,0.02,100,0.07,100,0.07,100,0.07,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,100,0.12,100,0.0,12,0.11111111111111088,100,0.26,100,0.14,100,0.24,100,0.12,100,0.10638297872340426,94,0.021739130434782653,100,0.05833333333333333,100,0.09666666666666662,100,0.12,100,0.22,100,0.22,100,0.22,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,100,0.04,100,0.0,4,0.0,100,0.07,100,0.03,100,0.04,100,0.0,100,0.0425531914893617,94,0.021739130434782653,100,0.5714285714285714,7,0.0006818181818181818,100,0.04,100,0.07,100,0.07,100,0.07,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,high,1,observed,none,100,0.09,100,0.0,9,0.0,100,0.2,100,0.11,100,0.09,100,0.0,100,0.0707070707070707,99,0.021739130434782653,100,0.4375,16,0.0025000000000000005,100,0.09,100,0.16,100,0.16,100,0.16,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,high,1,observed,none,100,0.05,100,0.0,5,0.022222222222222185,100,0.09,100,0.04,100,0.09,100,0.04,100,0.050505050505050504,99,0.021739130434782653,100,0.08928571428571429,84,0.018176767676767666,100,0.05,100,0.09,100,0.09,100,0.09,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,high,1,observed,none,100,0.08,100,0.0,8,0.04444444444444437,100,0.11,100,0.03,100,0.12,100,0.04,100,0.08080808080808081,99,0.021739130434782653,100,0.04666666666666666,100,0.04203535353535354,100,0.08,100,0.11,100,0.11,100,0.11,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,high,1,observed,none,100,0.21,100,0.0,21,0.11111111111111088,100,0.33,100,0.12,100,0.34,100,0.13,100,0.18181818181818182,99,0.021739130434782653,100,0.0761666666666667,100,0.09656565656565654,100,0.21,100,0.27,100,0.27,100,0.27,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,1,observed,none,100,0.02,100,0.0,2,0.0,100,0.03,100,0.01,100,0.02,100,0.0,100,0.020202020202020204,99,0.021739130434782653,100,0.6666666666666666,3,0.00022727272727272727,100,0.02,100,0.03,100,0.03,100,0.03,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,high,1,observed,none,100,0.03,100,0.0,3,0.0,100,0.03,100,0.0,100,0.03,100,0.0,100,0.03,100,0.0,100,1.0,3,0.0,100,0.03,100,0.03,100,0.03,100,0.03,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,100,0.13,100,0.0,13,0.0,100,0.28,100,0.15,100,0.13,100,0.0,100,0.10309278350515463,97,0.021739130434782653,100,0.45454545454545453,22,0.003409090909090909,100,0.13,100,0.22,100,0.22,100,0.22,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,100,0.03,100,0.0,3,0.022222222222222185,100,0.06,100,0.03,100,0.05,100,0.04,100,0.030927835051546393,97,0.021739130434782653,100,0.05555555555555555,81,0.018166666666666654,100,0.03,100,0.06,100,0.06,100,0.06,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,100,0.01,100,0.0,1,0.04444444444444437,100,0.03,100,0.02,100,0.04,100,0.07,100,0.010309278350515464,97,0.021739130434782653,100,0.018333333333333333,100,0.04246969696969697,100,0.01,100,0.03,100,0.03,100,0.03,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,100,0.17,100,0.0,17,0.11111111111111088,100,0.35,100,0.18,100,0.33,100,0.16,100,0.14432989690721648,97,0.021739130434782653,100,0.07333333333333335,100,0.1008333333333333,100,0.17,100,0.27,100,0.28,100,0.28,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,100,0.02,100,0.0,2,0.0,100,0.04,100,0.02,100,0.02,100,0.0,100,0.020618556701030927,97,0.021739130434782653,100,0.5,4,0.00045454545454545455,100,0.02,100,0.04,100,0.04,100,0.04,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,100,0.07,100,0.0,7,0.0,100,0.13,100,0.06,100,0.07,100,0.0,100,0.07236842105263158,76,0.07804347826086946,100,0.55,10,0.0013636363636363637,100,0.07,100,0.1,100,0.1,100,0.1,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,100,0.02,100,0.0,2,0.022520434044715567,100,0.08,100,0.06,100,0.03,100,0.01,100,0.03076923076923077,65,0.12130434782608694,100,0.03164556962025317,79,0.020575989600271148,100,0.02,100,0.08,100,0.08,100,0.08,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,100,0.0,100,,0,0.042441981816981784,100,0.02,100,0.02,100,0.01,100,0.01,100,0.0,57,0.15065217391304353,100,0.005747126436781609,87,0.04119955757455759,100,0.0,100,0.02,100,0.02,100,0.02,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,100,0.0,100,,0,0.10460693826709232,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.30652173913043534,100,0.0,100,0.10460693826709232,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.30652173913043534,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,100,0.52,100,0.8076923076923077,52,0.0,100,0.64,100,0.04,100,0.52,100,0.0,100,0.29833333333333334,100,0.021739130434782653,100,0.9615384615384616,52,0.0009302325581395348,100,0.52,100,0.52,100,0.52,100,0.52,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,100,0.02,100,1.0,2,0.022222222222222185,100,0.04,100,0.02,100,0.05,100,0.02,100,0.01,100,0.021739130434782653,100,0.056962025316455694,79,0.01743657505285414,100,0.02,100,0.04,100,0.04,100,0.04,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,100,0.01,100,1.0,1,0.04444444444444437,100,0.02,100,0.01,100,0.14,100,0.065,100,0.005,100,0.021739130434782653,100,0.0750915750915751,91,0.03859408033826643,100,0.01,100,0.02,100,0.02,100,0.02,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,100,0.5,100,0.74,50,0.11111111111111088,100,0.68,100,0.07,100,0.65,100,0.12,100,0.30333333333333334,100,0.021739130434782653,100,0.17973809523809517,100,0.09090380549682886,100,0.5,100,0.52,100,0.53,100,0.53,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,100,0.09,100,0.5555555555555556,9,0.0,100,0.13,100,0.0,100,0.09,100,0.0,100,0.065,100,0.021739130434782653,100,1.0,9,0.0,100,0.09,100,0.09,100,0.09,100,0.09,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,100,0.95,100,0.9368421052631579,95,0.0,100,1.05,100,0.04,100,0.95,100,0.0,100,0.49833333333333335,100,0.021739130434782653,100,0.9789473684210527,95,0.0009302325581395348,100,0.95,100,0.95,100,0.95,100,0.95,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,100,0.2,100,0.8,20,0.022222222222222185,100,0.26,100,0.03,100,0.25,100,0.035,100,0.11333333333333334,100,0.021739130434782653,100,0.2261904761904762,84,0.016511627906976762,100,0.2,100,0.22,100,0.22,100,0.22,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,100,0.08,100,0.75,8,0.04444444444444437,100,0.13,100,0.03,100,0.14,100,0.06,100,0.04333333333333333,100,0.021739130434782653,100,0.08395061728395063,81,0.03488372093023259,100,0.08,100,0.09,100,0.09,100,0.09,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,100,0.8,100,0.8375,80,0.11111111111111088,100,1.01,100,0.08,100,0.97,100,0.15,100,0.44999999999999996,100,0.021739130434782653,100,0.2655238095238095,100,0.084186046511628,100,0.8,100,0.81,100,0.81,100,0.81,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,100,0.33,100,0.8484848484848485,33,0.0,100,0.4,100,0.03,100,0.33,100,0.0,100,0.18333333333333332,100,0.021739130434782653,100,0.9285714285714286,35,0.0006976744186046512,100,0.33,100,0.35,100,0.35,100,0.35,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,100,0.35,100,1.0,35,0.0,100,0.43,100,0.08,100,0.35,100,0.0,100,0.16333333333333336,100,0.0,100,0.9047619047619047,35,0.0018181818181818182,100,0.35,100,0.35,100,0.35,100,0.35,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,high,2,observed,none,100,1.0,100,0.91,100,0.0,100,1.14,100,0.05,100,1.0,100,0.0,100,0.5366666666666666,100,0.021739130434782653,100,0.975,100,0.0011627906976744186,100,1.0,100,1.0,100,1.0,100,1.0,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,high,2,observed,none,100,0.73,100,0.9452054794520548,73,0.022222222222222185,100,0.78,100,0.01,100,0.75,100,0.035,100,0.3833333333333333,100,0.021739130434782653,100,0.48484848484848475,99,0.018372093023255834,100,0.73,100,0.73,100,0.73,100,0.73,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,high,2,observed,none,100,0.33,100,0.8181818181818182,33,0.04444444444444437,100,0.36,100,0.02,100,0.34,100,0.015,100,0.165,100,0.021739130434782653,100,0.18294573643410858,86,0.036279069767441906,100,0.33,100,0.33,100,0.33,100,0.33,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,high,2,observed,none,100,0.91,100,0.8241758241758241,91,0.11111111111111088,100,1.12,100,0.05,100,1.0,100,0.115,100,0.525,100,0.021739130434782653,100,0.26778571428571424,100,0.08674418604651173,100,0.91,100,0.91,100,0.91,100,0.91,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,2,observed,none,100,0.82,100,0.9878048780487805,82,0.0,100,0.84,100,0.01,100,0.82,100,0.0,100,0.4133333333333333,100,0.021739130434782653,100,0.9939024390243902,82,0.0002325581395348837,100,0.82,100,0.82,100,0.82,100,0.82,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,high,2,observed,none,100,0.93,100,0.9247311827956989,93,0.0,100,1.47,100,0.47,100,0.93,100,0.0,100,0.41166666666666674,100,0.0,100,0.7670250896057347,93,0.010681818181818176,100,0.93,100,0.93,100,0.93,100,0.93,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,100,0.99,100,0.8787878787878788,99,0.0,100,1.16,100,0.05,100,0.99,100,0.0,100,0.5616666666666668,100,0.021739130434782653,100,0.9747474747474747,99,0.0011627906976744186,100,0.99,100,0.99,100,0.99,100,0.99,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,100,0.19,100,0.8421052631578947,19,0.022222222222222185,100,0.2,100,0.0,100,0.2,100,0.025,100,0.1,100,0.021739130434782653,100,0.15476190476190477,84,0.01812367864693448,100,0.19,100,0.19,100,0.19,100,0.19,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,100,0.04,100,1.0,4,0.04444444444444437,100,0.05,100,0.01,100,0.08,100,0.045,100,0.02,100,0.021739130434782653,100,0.047892720306513405,87,0.036020084566596236,100,0.04,100,0.05,100,0.05,100,0.05,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,100,0.92,100,0.8369565217391305,92,0.11111111111111088,100,1.13,100,0.06,100,0.99,100,0.1,100,0.5416666666666667,100,0.021739130434782653,100,0.25133333333333324,100,0.09271670190274853,100,0.92,100,0.92,100,0.93,100,0.93,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,100,0.31,100,0.9354838709677419,31,0.0,100,0.32,100,0.0,100,0.31,100,0.0,100,0.16,100,0.021739130434782653,100,1.0,31,0.0,100,0.31,100,0.31,100,0.31,100,0.31,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,100,0.38,100,1.0,38,0.0,100,0.55,100,0.17,100,0.38,100,0.0,100,0.16416666666666668,100,0.0,100,0.8026315789473685,38,0.0038636363636363625,100,0.38,100,0.38,100,0.38,100,0.38,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,100,0.38,100,0.8947368421052632,38,0.0,100,0.43,100,0.02,100,0.38,100,0.0,100,0.3229166666666667,64,0.17717391304347824,100,0.9736842105263158,38,0.0004651162790697674,100,0.38,100,0.38,100,0.38,100,0.38,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,100,0.07,100,0.8571428571428571,7,0.022207349906408744,100,0.08,100,0.01,100,0.1,100,0.015,100,0.05333333333333334,75,0.1726086956521739,100,0.1,80,0.020322048734590856,100,0.07,100,0.08,100,0.08,100,0.08,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,100,0.04,100,0.5,4,0.042337598835402,100,0.1,100,0.04,100,0.04,100,0.005,100,0.03888888888888888,60,0.20565217391304344,100,0.023076923076923075,78,0.042202868652769794,100,0.04,100,0.06,100,0.06,100,0.06,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,100,0.03,100,0.0,3,0.10670616822715895,100,0.03,100,0.0,100,0.05,100,0.02,100,0.15,20,0.3043478260869567,100,0.011,100,0.10674480321913389,100,0.03,100,0.03,100,0.03,100,0.03,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,20,0.3043478260869567,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,100,0.1,100,1.0,10,0.0,100,0.14,100,0.04,100,0.1,100,0.0,100,0.04333333333333334,100,0.0,100,0.8,10,0.0009090909090909091,100,0.1,100,0.1,100,0.1,100,0.1,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,100,0.63,100,0.8571428571428571,63,0.0,100,1.64,100,0.0,100,0.63,100,0.0,100,0.41333333333333333,100,0.021739130434782653,100,1.0,63,0.0,100,0.63,100,0.63,100,0.63,100,0.63,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,100,0.12,100,1.9166666666666667,12,0.022222222222222185,100,0.15,100,0.01,100,0.2,100,0.0375,100,0.0345,100,0.021739130434782653,100,0.23648648648648649,74,0.014378629500580728,100,0.12,100,0.12,100,0.12,100,0.12,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,100,0.02,100,2.0,2,0.04444444444444437,100,0.02,100,0.0,100,0.16,100,0.0475,100,0.005,100,0.021739130434782653,100,0.09965635738831616,97,0.04072009291521489,100,0.02,100,0.02,100,0.02,100,0.02,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,100,0.74,100,1.2297297297297298,74,0.11111111111111088,100,1.6,100,0.01,100,0.78,100,0.15,100,0.3993333333333334,100,0.021739130434782653,100,0.37801190476190477,100,0.08092915214866439,100,0.74,100,0.74,100,0.74,100,0.74,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,100,0.19,100,1.4210526315789473,19,0.0,100,0.2,100,0.0,100,0.19,100,0.0,100,0.05,100,0.021739130434782653,100,1.0,19,0.0,100,0.19,100,0.19,100,0.19,100,0.19,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,100,0.02,100,3.0,2,0.0,100,0.02,100,0.0,100,0.02,100,0.0,100,0.005,100,0.0,100,1.0,2,0.0,100,0.02,100,0.02,100,0.02,100,0.02,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,100,0.97,100,0.9072164948453608,97,0.0,100,2.84,100,0.03,100,0.97,100,0.0,100,0.7055000000000001,100,0.021739130434782653,100,0.9922680412371134,97,0.0007317073170731708,100,0.97,100,0.97,100,0.97,100,0.97,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,100,0.26,100,1.2307692307692308,26,0.022222222222222185,100,0.37,100,0.01,100,0.29,100,0.0175,100,0.09,100,0.021739130434782653,100,0.28823529411764703,85,0.016080139372822308,100,0.26,100,0.27,100,0.27,100,0.27,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,100,0.1,100,1.3,10,0.04444444444444437,100,0.13,100,0.0,100,0.14,100,0.0375,100,0.0325,100,0.021739130434782653,100,0.1261603375527426,79,0.03414634146341466,100,0.1,100,0.1,100,0.1,100,0.1,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,100,1.0,100,0.95,100,0.11111111111111088,100,2.79,100,0.04,100,1.0,100,0.095,100,0.6895,100,0.021739130434782653,100,0.4983849206349207,100,0.08067944250871084,100,1.0,100,1.0,100,1.0,100,1.0,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,100,0.39,100,1.4102564102564104,39,0.0,100,0.53,100,0.0,100,0.39,100,0.0,100,0.1325,100,0.021739130434782653,100,1.0,39,0.0,100,0.39,100,0.39,100,0.39,100,0.39,100
helm/helm,mewma,mewma,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,100,0.99,100,1.7474747474747474,99,0.0,100,3.42,100,1.19,100,0.99,100,0.0,100,0.42916666666666664,100,0.0,100,0.6787878787878787,99,0.028333333333333294,100,0.99,100,0.99,100,0.99,100,0.99,100
helm/helm,causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,100,1.0,100,0.94,100,0.0,100,3.09,100,0.03,100,1.0,100,0.0,100,0.768,100,0.021739130434782653,100,0.9925,100,0.0007317073170731708,100,1.0,100,1.0,100,1.0,100,1.0,100
helm/helm,causal_rolling_mad,failure_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,100,0.81,100,1.0864197530864197,81,0.022222222222222185,100,1.62,100,0.04,100,0.81,100,0.025,100,0.39,100,0.021739130434782653,100,0.6156462585034013,98,0.01705574912891987,100,0.81,100,0.81,100,0.81,100,0.81,100
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,100,0.33,100,1.3333333333333333,33,0.04444444444444437,100,0.54,100,0.04,100,0.33,100,0.0375,100,0.121,100,0.021739130434782653,100,0.23412698412698413,84,0.03585365853658539,100,0.33,100,0.33,100,0.33,100,0.33,100
helm/helm,causal_rolling_mad,union,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,100,1.0,100,1.02,100,0.11111111111111088,100,2.85,100,0.07,100,1.0,100,0.1125,100,0.694,100,0.021739130434782653,100,0.5019880952380954,100,0.08311846689895473,100,1.0,100,1.0,100,1.0,100,1.0,100
helm/helm,causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,100,0.84,100,1.1071428571428572,84,0.0,100,1.93,100,0.04,100,0.84,100,0.0,100,0.46649999999999997,100,0.021739130434782653,100,0.9880952380952381,84,0.000975609756097561,100,0.84,100,0.84,100,0.84,100,0.84,100
