scenario_id,repo_full,scenario_type,affected_metrics,dimensionality,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status
B000025616,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,13,5862565461314916807,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000025617,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,14,7743865494359218178,45.0,52.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000025618,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,15,11763107815472775928,23.0,30.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000025619,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,16,16502830990919202121,23.0,30.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000025620,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,17,17531985135022416781,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000025621,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,18,4273411531236058245,34.0,41.0,"[""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06""]",evaluable
B000025622,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,19,6862435299537512453,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000025623,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,20,3215700476819249812,29.0,36.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02""]",evaluable
B000025624,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,21,1093183957948467114,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable
B000025625,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,22,16483047354070547854,32.0,39.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000025626,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,23,18373974919586341626,25.0,32.0,"[""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable
B000025627,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,24,11992502959399699205,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable
B000025628,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,25,3250471919057808862,14.0,21.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000025629,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,26,5292611355470834269,17.0,24.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000025630,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,27,4655932722771255124,17.0,24.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000025631,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,28,11073892445245011113,30.0,37.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09""]",evaluable
B000025632,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,29,16487142812007884752,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000025633,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,30,16653628939855079835,13.0,20.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000025634,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,31,10564201000115320852,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000025635,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,32,14676187263569371502,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable
B000025636,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,33,5154502717695699481,35.0,42.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13""]",evaluable
B000025637,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,34,18267416455434070976,51.0,58.0,"[""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000025638,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,35,1659089051640722686,23.0,30.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000025639,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,36,5607597760157078849,33.0,40.0,"[""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000025640,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,37,1568765295746899600,38.0,45.0,"[""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04""]",evaluable
B000025641,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,38,11460637218296886112,38.0,45.0,"[""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04""]",evaluable
B000025642,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,39,17222577286706855773,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000025643,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,40,5565680920081387734,31.0,38.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16""]",evaluable
B000025644,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,41,13695953309289984689,21.0,28.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000025645,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,42,17170691939234897331,34.0,41.0,"[""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06""]",evaluable
B000025646,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,43,4074444046546094097,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000025647,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,44,5394026251585973495,39.0,46.0,"[""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11""]",evaluable
B000025648,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,45,6829018029864021826,29.0,36.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02""]",evaluable
B000025649,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,46,15144137482448000612,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable
B000025650,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,47,17908205487599181250,41.0,48.0,"[""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25""]",evaluable
B000025651,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,48,6199235034110333075,42.0,49.0,"[""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01""]",evaluable
B000025652,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,49,5973754884249155032,29.0,36.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02""]",evaluable
B000025653,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,50,13330861537050433355,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000025654,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,51,10115816013968231217,40.0,47.0,"[""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000025655,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,52,3103378676575903125,49.0,56.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000025656,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,53,2606947182251953424,39.0,46.0,"[""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11""]",evaluable
B000025657,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,54,2036262834198733241,36.0,43.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20""]",evaluable
B000025658,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,55,17620885642441242304,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
B000025659,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,56,15002146131359287155,34.0,41.0,"[""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06""]",evaluable
B000025660,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,57,794638348599694702,38.0,45.0,"[""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04""]",evaluable
B000025661,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,58,7113035931904181971,29.0,36.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02""]",evaluable
B000025662,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,59,5513000136645171802,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000025663,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,60,15488579471228451715,23.0,30.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000025664,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,61,17877880657321470526,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
B000025665,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,62,604627764240215298,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000025666,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,63,12865859072859457595,21.0,28.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000025667,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,64,5350513363775563690,44.0,51.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15""]",evaluable
B000025668,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,65,906623458619739170,24.0,31.0,"[""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable
B000025669,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,66,17501096331726936981,13.0,20.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000025670,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,67,801984714950543585,45.0,52.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000025671,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,68,8108637497028063359,39.0,46.0,"[""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11""]",evaluable
B000025672,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,69,14802086223219805403,36.0,43.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20""]",evaluable
B000025673,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,70,17143856284495512160,17.0,24.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000025674,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,71,15828871227804945138,49.0,56.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000025675,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,72,17231349332589085561,23.0,30.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000025676,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,73,4424635803664280915,48.0,55.0,"[""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000025677,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,74,2897048072533025079,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000025678,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,75,13254009609765392062,23.0,30.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000025679,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,76,13307765844870427498,35.0,42.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13""]",evaluable
B000025680,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,77,16393269688608202245,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000025681,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,78,6377838506528179586,51.0,58.0,"[""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000025682,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,79,8447831505661627515,46.0,53.0,"[""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29""]",evaluable
B000025683,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,80,7318092002989800969,40.0,47.0,"[""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000025684,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,81,11413806097555945624,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000025685,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,82,17532249814115908100,21.0,28.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000025686,helm/helm,metric_shift,failure_rate+rerun_rate,2,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,83,7899283553707331266,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
