scenario_id,repo_full,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status,unsupported_reason
S000027024,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,22,8071243983806197320,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027025,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,23,16090823027370024415,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027026,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,24,18133183533275237812,30.0,31.0,"[""2026-01-19"", ""2026-01-26""]",evaluable,
S000027027,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,25,2924823198890422935,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027028,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,26,4827100375108641370,30.0,31.0,"[""2026-01-19"", ""2026-01-26""]",evaluable,
S000027029,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,27,17638145353467635115,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027030,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,28,5700886081604415331,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027031,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,29,11816845470576553199,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027032,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,30,3359031050902256481,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027033,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,31,8389287752833906867,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027034,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,32,7130306579784457991,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027035,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,33,14114037768817066387,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027036,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,34,14772800362566423519,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027037,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,35,18335555244425669081,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027038,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,36,11364976260400644793,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027039,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,37,8256049075895038305,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027040,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,38,10413852726305165396,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027041,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,39,11706985256349660181,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027042,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,40,17689101244574543568,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027043,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,41,16723542653062548012,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027044,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,42,3052904977546994027,28.0,29.0,"[""2026-01-05"", ""2026-01-12""]",evaluable,
S000027045,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,43,4726354806975064598,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027046,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,44,3818614290565345434,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027047,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,45,3682639785617809589,28.0,29.0,"[""2026-01-05"", ""2026-01-12""]",evaluable,
S000027048,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,46,8839125999369678787,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027049,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,47,592326066997912458,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027050,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,48,4956921651525265250,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027051,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,49,13494027685647938743,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027052,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,50,3536471780078952779,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027053,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,51,17367423858911914842,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027054,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,52,15059015584945339069,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027055,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,53,14304932692667519930,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027056,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,54,3085976956737418980,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027057,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,55,2407189651777447560,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027058,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,56,9849982076795813172,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027059,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,57,15788458546470372899,28.0,29.0,"[""2026-01-05"", ""2026-01-12""]",evaluable,
S000027060,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,58,17628713697691416858,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027061,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,59,13759848375984417996,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027062,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,60,5088620661383708491,30.0,31.0,"[""2026-01-19"", ""2026-01-26""]",evaluable,
S000027063,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,61,13424281253111074019,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027064,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,62,471533248307353118,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027065,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,63,4262595574732442859,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027066,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,64,16891262235257307713,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027067,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,65,3546450639537469043,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027068,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,66,10194063815280997187,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027069,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,67,2242508529994435881,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027070,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,68,849584032252808547,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027071,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,69,17100851620282818515,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027072,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,70,9708930468056301389,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027073,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,71,1161591062703942134,28.0,29.0,"[""2026-01-05"", ""2026-01-12""]",evaluable,
S000027074,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,72,13665509492843369704,30.0,31.0,"[""2026-01-19"", ""2026-01-26""]",evaluable,
S000027075,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,73,8679703109543606793,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027076,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,74,8806335490411065800,34.0,35.0,"[""2026-02-16"", ""2026-02-23""]",evaluable,
S000027077,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,75,2273732850308467830,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027078,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,76,17561602497456863211,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027079,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,77,2835037926338283617,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027080,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,78,18016793082106069656,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027081,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,79,14894212452570680420,28.0,29.0,"[""2026-01-05"", ""2026-01-12""]",evaluable,
S000027082,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,80,8004309787572514278,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027083,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,81,9608196201825095434,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027084,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,82,7736561123876257617,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027085,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,83,4360366231142243596,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027086,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,84,17543427825239051829,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027087,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,85,15338475200045273832,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027088,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,86,596646821356903960,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027089,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,87,14641269260055959292,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027090,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,88,13660366074442202664,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027091,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,89,13023410648586194508,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027092,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,90,10164300854257096108,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027093,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,91,9472360597254482080,30.0,31.0,"[""2026-01-19"", ""2026-01-26""]",evaluable,
S000027094,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,92,4090375165238924742,26.0,27.0,"[""2025-12-22"", ""2025-12-29""]",evaluable,
S000027095,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,93,17737955709226737360,32.0,33.0,"[""2026-02-02"", ""2026-02-09""]",evaluable,
S000027096,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,94,8355001513559664034,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027097,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,95,6569021457002661899,31.0,32.0,"[""2026-01-26"", ""2026-02-02""]",evaluable,
S000027098,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,96,9333587515400141686,33.0,34.0,"[""2026-02-09"", ""2026-02-16""]",evaluable,
S000027099,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,97,4944246459525601680,29.0,30.0,"[""2026-01-12"", ""2026-01-19""]",evaluable,
S000027100,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,98,15984239959113340357,27.0,28.0,"[""2025-12-29"", ""2026-01-05""]",evaluable,
S000027101,prometheus/prometheus,metric_shift,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,99,11412059340895924972,30.0,31.0,"[""2026-01-19"", ""2026-01-26""]",evaluable,
