repo_full,pr_number,node_id,state,draft,created_at,updated_at,closed_at,merged_at,author_login,author_type,author_association,additions,deletions,changed_files,commits_count,comments_count,review_comments_count,head_sha,head_ref,head_repo_full,base_sha,base_ref,merge_commit_sha,created_at_ts,closed_at_ts,merged_at_ts,event_type,resolution_at,observation_end_at,first_qualified_review_at,received_qualified_review,author_login_key,author_prior_pr_count,author_prior_resolved_count,author_prior_merged_count,author_prior_merge_rate,author_newcomer,repo_open_prs_at_creation,repo_pr_arrivals_28d,repo_merges_28d,ci_context_week,prior_week_ci_attempts_total,prior_week_ci_outcome_n,prior_week_ci_failure_count,prior_week_ci_failure_rate,prior_week_ci_latency_n,prior_week_ci_feedback_latency_median_min,prior_week_ci_feedback_latency_p90_min,prior_week_ci_queue_latency_median_min,prior_week_ci_execution_span_median_min,prior_week_ci_logical_run_n,prior_week_ci_rerun_count,prior_week_ci_rerun_rate,prior_week_ci_additional_attempt_count,prior_week_ci_failed_then_passed_count,prior_week_ci_failed_then_passed_rate_among_reruns,prior_week_ci_merged_pr_count,prior_week_ci_pr_cycle_hours_median,prior_week_ci_qualified_review_latency_hours_median,prior_week_ci_reviewed_pr_n,prior_week_ci_churn_median,prior_week_ci_changed_files_median,prior_week_ci_commits_median,prior_week_ci_created_pr_count,prior_week_ci_workflow_count,prior_week_ci_workflow_concentration_hhi,prior_week_ci_release_count,prior_week_ci_split,prior_week_ci_external_calibration,prior_week_ci_external_evaluation_eligible,prior_week_ci_workflow_adjusted_latency_log,prior_week_ci_latency_log_raw,prior_week_ci_latency_log,prior_week_ci_context_available,time_to_first_review_hours,time_to_resolution_hours,resolution_observed
prometheus/prometheus,17452,PR_kwDOAGhaic6xBABz,closed,0,2025-11-01T23:21:13Z,2025-11-06T12:02:31Z,2025-11-06T12:02:29Z,2025-11-06T12:02:29Z,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,1,0,2ca70984ab50d6854fb777e14ee94e253bbb1ed7,dependabot/go_modules/github.com/hetznercloud/hcloud-go/v2-2.29.0,prometheus/prometheus,b58d868bc4471d8a81c30e9032f04680174193a4,main,,2025-11-01 23:21:13+00:00,2025-11-06 12:02:29+00:00,2025-11-06 12:02:29+00:00,merged,2025-11-06 12:02:29+00:00,2025-11-06 12:02:29+00:00,2025-11-06 12:02:20+00:00,1,dependabot[bot],856,845,560,0.6627218934911243,0,209,132,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,108.68527777777778,108.68777777777778,1
prometheus/prometheus,17453,PR_kwDOAGhaic6xBATy,closed,0,2025-11-01T23:22:24Z,2025-11-06T10:26:42Z,2025-11-06T10:26:40Z,,dependabot[bot],Bot,CONTRIBUTOR,9,9,2,1,1,0,10afd36b59275799f45d40a25aa0cb229190edfe,dependabot/go_modules/github.com/aws/aws-sdk-go-v2/feature/ec2/imds-1.18.12,prometheus/prometheus,9f93c2d2e13798c22229347d2606a1e7108ad27b,main,,2025-11-01 23:22:24+00:00,2025-11-06 10:26:40+00:00,,closed_unmerged,2025-11-06 10:26:40+00:00,2025-11-06 10:26:40+00:00,,0,dependabot[bot],857,845,560,0.6627218934911243,0,210,133,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,,107.07111111111111,1
prometheus/prometheus,17454,PR_kwDOAGhaic6xBAU-,closed,0,2025-11-01T23:22:32Z,2025-11-06T15:48:38Z,2025-11-06T15:48:37Z,2025-11-06T15:48:37Z,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,1,0,f1ab323c4218aa89be2cc8a50f89a38cad06ad5b,dependabot/go_modules/github.com/klauspost/compress-1.18.1,prometheus/prometheus,9bf13011ca0ffff582dbdd92200db9bd6ba42700,main,,2025-11-01 23:22:32+00:00,2025-11-06 15:48:37+00:00,2025-11-06 15:48:37+00:00,merged,2025-11-06 15:48:37+00:00,2025-11-06 15:48:37+00:00,2025-11-06 12:02:01+00:00,1,dependabot[bot],858,845,560,0.6627218934911243,0,211,134,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,108.65805555555555,112.43472222222222,1
prometheus/prometheus,17455,PR_kwDOAGhaic6xBAaO,closed,0,2025-11-01T23:22:37Z,2025-11-06T10:26:41Z,2025-11-06T10:26:40Z,,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,1,0,dad1a5f75905e9aa4b46199645417760dd8cf647,dependabot/go_modules/github.com/aws/smithy-go-1.23.1,prometheus/prometheus,9f93c2d2e13798c22229347d2606a1e7108ad27b,main,,2025-11-01 23:22:37+00:00,2025-11-06 10:26:40+00:00,,closed_unmerged,2025-11-06 10:26:40+00:00,2025-11-06 10:26:40+00:00,,0,dependabot[bot],859,845,560,0.6627218934911243,0,212,135,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,,107.0675,1
prometheus/prometheus,17456,PR_kwDOAGhaic6xBAlC,closed,0,2025-11-01T23:23:46Z,2025-11-06T10:26:40Z,2025-11-06T10:26:39Z,,dependabot[bot],Bot,CONTRIBUTOR,21,21,2,1,1,0,8c92a0afa5c1aaaccd34b25e3975db60e5c72196,dependabot/go_modules/github.com/aws/aws-sdk-go-v2/service/sts-1.39.0,prometheus/prometheus,9f93c2d2e13798c22229347d2606a1e7108ad27b,main,,2025-11-01 23:23:46+00:00,2025-11-06 10:26:39+00:00,,closed_unmerged,2025-11-06 10:26:39+00:00,2025-11-06 10:26:39+00:00,,0,dependabot[bot],860,845,560,0.6627218934911243,0,213,136,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,,107.04805555555555,1
prometheus/prometheus,17457,PR_kwDOAGhaic6xBAlf,closed,0,2025-11-01T23:23:49Z,2025-12-21T08:45:56Z,2025-12-21T08:45:54Z,,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,4,0,dc8c3587e83b0afa418a3f65fe1a0d5eab7f43cc,dependabot/go_modules/github.com/KimMachineGun/automemlimit-0.7.5,prometheus/prometheus,766279791bd24821c251bb444b2e70f91835d884,main,,2025-11-01 23:23:49+00:00,2025-12-21 08:45:54+00:00,,closed_unmerged,2025-12-21 08:45:54+00:00,2025-12-21 08:45:54+00:00,,0,dependabot[bot],861,845,560,0.6627218934911243,0,214,137,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,,1185.3680555555557,1
prometheus/prometheus,17458,PR_kwDOAGhaic6xBAmV,closed,0,2025-11-01T23:23:56Z,2025-11-06T12:01:42Z,2025-11-06T12:01:40Z,2025-11-06T12:01:40Z,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,1,0,06483141e9864fcab18c697ec74a784fb2eaf9bd,dependabot/go_modules/github.com/docker/docker-28.5.1incompatible,prometheus/prometheus,1dca6f0ebfceba26355223db0b13af19ccb607bb,main,,2025-11-01 23:23:56+00:00,2025-11-06 12:01:40+00:00,2025-11-06 12:01:40+00:00,merged,2025-11-06 12:01:40+00:00,2025-11-06 12:01:40+00:00,2025-11-06 12:01:24+00:00,1,dependabot[bot],862,845,560,0.6627218934911243,0,215,138,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,108.62444444444445,108.6288888888889,1
prometheus/prometheus,17459,PR_kwDOAGhaic6xBAm3,closed,0,2025-11-01T23:24:00Z,2025-11-06T15:47:55Z,2025-11-06T15:47:54Z,2025-11-06T15:47:53Z,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,1,0,62b0a7a015bd9b91b0f03200a75d65ab89cbf492,dependabot/go_modules/github.com/digitalocean/godo-1.167.0,prometheus/prometheus,9bf13011ca0ffff582dbdd92200db9bd6ba42700,main,,2025-11-01 23:24:00+00:00,2025-11-06 15:47:54+00:00,2025-11-06 15:47:53+00:00,merged,2025-11-06 15:47:53+00:00,2025-11-06 15:47:53+00:00,2025-11-06 15:47:46+00:00,1,dependabot[bot],863,845,560,0.6627218934911243,0,216,139,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,112.39611111111111,112.39805555555556,1
prometheus/prometheus,17460,PR_kwDOAGhaic6xBAnT,closed,0,2025-11-01T23:24:04Z,2025-11-06T15:10:05Z,2025-11-06T15:10:03Z,,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,2,0,b41094b74825702b9142b0f46953b3569ea3e8f3,dependabot/go_modules/google.golang.org/grpc-1.76.0,prometheus/prometheus,01f61438ee7b6b45cd9e1f9e1b5929f7bbd46773,main,,2025-11-01 23:24:04+00:00,2025-11-06 15:10:03+00:00,,closed_unmerged,2025-11-06 15:10:03+00:00,2025-11-06 15:10:03+00:00,,0,dependabot[bot],864,845,560,0.6627218934911243,0,217,140,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,,111.76638888888888,1
prometheus/prometheus,17461,PR_kwDOAGhaic6xBAvI,closed,0,2025-11-01T23:25:15Z,2025-11-06T12:01:03Z,2025-11-06T12:01:01Z,2025-11-06T12:01:01Z,dependabot[bot],Bot,CONTRIBUTOR,3,3,2,1,0,0,ee72d7d9701f3d63a0f0afb40f0ba2bd05b3f496,dependabot/go_modules/github.com/aws/aws-sdk-go-v2/service/lightsail-1.50.3,prometheus/prometheus,b58d868bc4471d8a81c30e9032f04680174193a4,main,,2025-11-01 23:25:15+00:00,2025-11-06 12:01:01+00:00,2025-11-06 12:01:01+00:00,merged,2025-11-06 12:01:01+00:00,2025-11-06 12:01:01+00:00,2025-11-06 12:00:51+00:00,1,dependabot[bot],865,845,560,0.6627218934911243,0,218,141,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,108.59333333333333,108.59611111111111,1
prometheus/prometheus,17462,PR_kwDOAGhaic6xBAzf,closed,0,2025-11-01T23:25:51Z,2025-11-06T16:25:16Z,2025-11-06T16:25:14Z,2025-11-06T16:25:14Z,dependabot[bot],Bot,CONTRIBUTOR,25,25,2,1,1,0,00192be1dde0b0bb80e9a5c9cd60570158a63abc,dependabot/go_modules/github.com/open-telemetry/opentelemetry-collector-contrib/processor/deltatocumulativeprocessor-0.138.0,prometheus/prometheus,8f2ec96d5de29f833c5f6657a31c9b4cf467ed79,main,,2025-11-01 23:25:51+00:00,2025-11-06 16:25:14+00:00,2025-11-06 16:25:14+00:00,merged,2025-11-06 16:25:14+00:00,2025-11-06 16:25:14+00:00,2025-11-06 16:25:03+00:00,1,dependabot[bot],866,845,560,0.6627218934911243,0,219,142,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,112.98666666666666,112.98972222222223,1
prometheus/prometheus,17463,PR_kwDOAGhaic6xBA8V,closed,0,2025-11-01T23:27:00Z,2025-11-06T10:25:39Z,2025-11-06T10:25:37Z,2025-11-06T10:25:37Z,dependabot[bot],Bot,CONTRIBUTOR,39,39,2,1,1,0,03c83399b54723e6ba5acd5068a8d7836f235996,dependabot/go_modules/github.com/aws/aws-sdk-go-v2/config-1.31.16,prometheus/prometheus,1b7fa3e76d33dbf1161134fe4f098483ea5a7a05,main,,2025-11-01 23:27:00+00:00,2025-11-06 10:25:37+00:00,2025-11-06 10:25:37+00:00,merged,2025-11-06 10:25:37+00:00,2025-11-06 10:25:37+00:00,2025-11-06 10:25:23+00:00,1,dependabot[bot],867,845,560,0.6627218934911243,0,220,143,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,106.97305555555556,106.97694444444444,1
prometheus/prometheus,17464,PR_kwDOAGhaic6xBBAe,closed,0,2025-11-01T23:27:40Z,2025-11-20T14:49:42Z,2025-11-20T14:49:41Z,,dependabot[bot],Bot,CONTRIBUTOR,204,210,2,1,3,0,813a7ab50263e5856f4a014e53ed7acd6937a2bc,dependabot/go_modules/documentation/examples/remote_storage/github.com/prometheus/prometheus-0.307.3,prometheus/prometheus,8f2ec96d5de29f833c5f6657a31c9b4cf467ed79,main,,2025-11-01 23:27:40+00:00,2025-11-20 14:49:41+00:00,,closed_unmerged,2025-11-20 14:49:41+00:00,2025-11-20 14:49:41+00:00,,0,dependabot[bot],868,845,560,0.6627218934911243,0,221,144,94,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,,447.36694444444447,1
prometheus/prometheus,17465,PR_kwDOAGhaic6xDzE1,closed,0,2025-11-02T12:55:34Z,2025-11-14T12:27:44Z,2025-11-14T09:45:44Z,,pipiland2612,User,CONTRIBUTOR,199,0,1,2,2,0,067874a5e181d24d1a1ec90750805f198c05cbd2,agent_test_type_unit,pipiland2612/prometheus,784ec0a792dead2588ebb5b9d0fe09aa84e3cb66,main,,2025-11-02 12:55:34+00:00,2025-11-14 09:45:44+00:00,,closed_unmerged,2025-11-14 09:45:44+00:00,2025-11-14 09:45:44+00:00,2025-11-03 08:01:39+00:00,1,pipiland2612,22,19,16,0.8421052631578947,0,220,143,95,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,19.101388888888888,284.8361111111111,1
prometheus/prometheus,17466,PR_kwDOAGhaic6xEGUv,closed,0,2025-11-02T14:54:13Z,2025-12-21T09:15:35Z,2025-12-21T09:15:35Z,2025-12-21T09:15:35Z,MegaManSec,User,CONTRIBUTOR,7,2,1,1,0,0,27c7e4c0b08ff59400ffbc5d13a93a90505c0304,main,,0093e2159e47568b9ce00df5d0041cfa4e70b35b,main,,2025-11-02 14:54:13+00:00,2025-12-21 09:15:35+00:00,2025-12-21 09:15:35+00:00,merged,2025-12-21 09:15:35+00:00,2025-12-21 09:15:35+00:00,2025-12-21 09:15:10+00:00,1,megamansec,0,0,0,,1,221,144,95,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,1170.3491666666666,1170.3561111111112,1
prometheus/prometheus,17467,PR_kwDOAGhaic6xErQW,closed,0,2025-11-02T18:35:20Z,2025-11-03T09:38:42Z,2025-11-03T09:22:47Z,2025-11-03T09:22:47Z,pipiland2612,User,CONTRIBUTOR,123,95,1,1,0,0,1219d725f8119b4086994c9ded84baa2171dbb37,fix_todo_test,pipiland2612/prometheus,0093e2159e47568b9ce00df5d0041cfa4e70b35b,main,,2025-11-02 18:35:20+00:00,2025-11-03 09:22:47+00:00,2025-11-03 09:22:47+00:00,merged,2025-11-03 09:22:47+00:00,2025-11-03 09:22:47+00:00,2025-11-03 09:22:24+00:00,1,pipiland2612,23,19,16,0.8421052631578947,0,222,145,95,2025-10-20 00:00:00+00:00,445.0,319.0,59.0,0.1849529780564263,319.0,0.5833333333333334,15.66,0.1166666666666666,0.45,439.0,5.0,0.0113895216400911,6.0,4.0,0.8,34.0,272.85513888888886,81.06083333333333,32.0,28.0,2.0,1.0,23.0,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,1,14.784444444444444,14.790833333333333,1
prometheus/prometheus,17469,PR_kwDOAGhaic6xLQ3r,closed,0,2025-11-03T12:21:06Z,2026-01-07T12:25:50Z,2026-01-07T12:25:50Z,2026-01-07T12:25:50Z,juliusmh,User,CONTRIBUTOR,1011,129,4,9,7,54,278d5b3bd6e9f9eb27c691c86421fa54116e3392,jmh/ooo_exemplars,juliusmh/prometheus,e14795bbf4fbd1837a9e3428aafb40b4b1dda99d,main,,2025-11-03 12:21:06+00:00,2026-01-07 12:25:50+00:00,2026-01-07 12:25:50+00:00,merged,2026-01-07 12:25:50+00:00,2026-01-07 12:25:50+00:00,2025-11-17 11:43:40+00:00,1,juliusmh,3,3,3,1.0,0,222,145,94,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,335.37611111111113,1560.078888888889,1
prometheus/prometheus,17470,PR_kwDOAGhaic6xMtDq,closed,0,2025-11-03T14:13:39Z,2025-11-04T08:18:16Z,2025-11-04T08:16:58Z,2025-11-04T08:16:58Z,pipiland2612,User,CONTRIBUTOR,70,22,6,3,3,3,889be0fa53686d22684d7af5d1d08bedc47d9d8c,feature_check_metadata,pipiland2612/prometheus,784ec0a792dead2588ebb5b9d0fe09aa84e3cb66,main,,2025-11-03 14:13:39+00:00,2025-11-04 08:16:58+00:00,2025-11-04 08:16:58+00:00,merged,2025-11-04 08:16:58+00:00,2025-11-04 08:16:58+00:00,2025-11-04 05:51:33+00:00,1,pipiland2612,24,20,17,0.85,0,222,143,94,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,15.631666666666666,18.05527777777778,1
prometheus/prometheus,17471,PR_kwDOAGhaic6xRpbZ,closed,0,2025-11-03T21:03:45Z,2025-11-04T05:13:50Z,2025-11-04T05:13:49Z,2025-11-04T05:13:49Z,SuperQ,User,MEMBER,147,193,53,1,0,3,49e6116c61f58d458fd85e085e135a980cb60b00,superq/modernize,prometheus/prometheus,784ec0a792dead2588ebb5b9d0fe09aa84e3cb66,main,,2025-11-03 21:03:45+00:00,2025-11-04 05:13:49+00:00,2025-11-04 05:13:49+00:00,merged,2025-11-04 05:13:49+00:00,2025-11-04 05:13:49+00:00,2025-11-03 21:16:39+00:00,1,superq,37,37,32,0.8648648648648649,0,220,141,93,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,0.215,8.167777777777777,1
prometheus/prometheus,17472,PR_kwDOAGhaic6xXG1Y,closed,0,2025-11-04T08:58:26Z,2025-11-13T08:57:33Z,2025-11-13T08:53:12Z,2025-11-13T08:53:12Z,pipiland2612,User,CONTRIBUTOR,221,107,6,6,4,23,652fdb2cb0ab540bbad654ec19d8c48d8234a46e,otlp_fix_metadata,pipiland2612/prometheus,f5d1cb48cad3f10390752c7fd86a67e7b476f866,main,,2025-11-04 08:58:26+00:00,2025-11-13 08:53:12+00:00,2025-11-13 08:53:12+00:00,merged,2025-11-13 08:53:12+00:00,2025-11-13 08:53:12+00:00,2025-11-04 13:53:37+00:00,1,pipiland2612,25,21,18,0.8571428571428571,0,219,140,93,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,4.919722222222222,215.9127777777778,1
prometheus/prometheus,17473,PR_kwDOAGhaic6xaW3O,closed,0,2025-11-04T12:40:39Z,2025-11-04T12:58:54Z,2025-11-04T12:40:56Z,,turesheim,User,NONE,30,0,1,4,1,0,2d9efc5a8a8c419248233e6223f9c526add0908d,v3.7.3-DA,domstolene/prometheus,d7bfc89f7aaf7dedda60875b8a0c4b09324a4f07,main,,2025-11-04 12:40:39+00:00,2025-11-04 12:40:56+00:00,,closed_unmerged,2025-11-04 12:40:56+00:00,2025-11-04 12:40:56+00:00,,0,turesheim,0,0,0,,1,219,139,93,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,,0.004722222222222222,1
prometheus/prometheus,17474,PR_kwDOAGhaic6xbaDo,closed,0,2025-11-04T14:00:07Z,2025-11-04T20:55:43Z,2025-11-04T20:55:43Z,,bwplotka,User,MEMBER,158,109,2,4,1,0,1045fff8b0d222811158260580036e19a0beeb34,chunkenc-bench,prometheus/prometheus,1070a034e5fd8b433387e69ec4cacaf27aa8f0be,main,,2025-11-04 14:00:07+00:00,2025-11-04 20:55:43+00:00,,closed_unmerged,2025-11-04 20:55:43+00:00,2025-11-04 20:55:43+00:00,,0,bwplotka,88,86,53,0.6162790697674418,0,218,135,91,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,,6.926666666666667,1
prometheus/prometheus,17475,PR_kwDOAGhaic6xgZMI,closed,1,2025-11-04T21:35:45Z,2026-01-29T04:49:25Z,2026-01-29T04:49:24Z,,bwplotka,User,MEMBER,6452,195,33,18,3,4,e939e53d02ec412ed95ebb1fb564dd74055b7e0e,st-tsdbchunk1,prometheus/prometheus,a919e6d5ef9f058cb7a2b1ed83f13f85c8cb147f,main,,2025-11-04 21:35:45+00:00,2026-01-29 04:49:24+00:00,,closed_unmerged,2026-01-29 04:49:24+00:00,2026-01-29 04:49:24+00:00,2025-11-10 10:55:35+00:00,1,bwplotka,89,87,53,0.6091954022988506,0,217,132,88,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,133.33055555555555,2047.2275,1
prometheus/prometheus,17476,PR_kwDOAGhaic6xiGad,closed,0,2025-11-05T01:47:37Z,2026-02-23T20:47:48Z,2026-02-17T11:34:48Z,2026-02-17T11:34:48Z,sammyqtran,User,NONE,33,21,1,1,5,0,e3e104816633d75c50b4f6d849db1bc6a11fac1a,web-test-speedup,sammyqtran/prometheus,03d0c18c79f30128fb4feb8e56531bd18ee12b1f,main,,2025-11-05 01:47:37+00:00,2026-02-17 11:34:48+00:00,2026-02-17 11:34:48+00:00,merged,2026-02-17 11:34:48+00:00,2026-02-17 11:34:48+00:00,2026-02-17 11:33:02+00:00,1,sammyqtran,0,0,0,,1,218,133,88,2025-10-27 00:00:00+00:00,678.0,520.0,150.0,0.2884615384615384,520.0,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665.0,8.0,0.0120300751879699,13.0,4.0,0.5,23.0,27.0175,2.9633333333333334,23.0,57.0,3.0,2.0,55.0,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,1,2505.7569444444443,2505.7863888888887,1
